host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_days_active,host_years_active,days_since_last_review,price_per_person,availability_rate_30,availability_rate_365,people_per_bedroom,amenities_count,has_wifi,has_kitchen,has_air_conditioning,has_heating,has_washer,has_dryer,has_free_parking,has_gym,has_pool,has_hot_tub,has_breakfast,has_laptop_friendly,has_tv,has_cable_tv,has_internet,has_wireless_internet,has_essentials,has_shampoo,has_hair_dryer,has_iron,has_hangers,has_self_check_in,has_keypad,has_lockbox,has_private_entrance,has_dedicated_workspace,tech_amenities_count,comfort_amenities_count,convenience_amenities_count,luxury_amenities_count,name_length,name_word_count,name_luxury_score,name_location_score,name_mentions_apartment,name_mentions_house,name_mentions_studio,name_mentions_loft,name_mentions_room,name_comfort_score,name_mentions_private,name_mentions_entire,name_view_score,desc_length,desc_word_count,desc_sentence_count,avg_word_length,desc_char_diversity,desc_readability,desc_sentiment_score,desc_emotional_score,desc_location_mentions,desc_transport_mentions,desc_experience_score,desc_facility_mentions,desc_business_score,desc_safety_mentions,desc_cleanliness_score,desc_urgency_score,desc_capitals_ratio,desc_exclamation_count,desc_luxury_themes_score,desc_location_themes_score,desc_comfort_themes_score,desc_space_themes_score,desc_amenity_themes_score,desc_experience_themes_score,text_intelligence_score,text_appeal_percentile,host_response_time_encoded,property_type_Boat,property_type_Camper/RV,property_type_Campsite,property_type_Casa particular,property_type_Dome,property_type_Entire bungalow,property_type_Entire cabin,property_type_Entire chalet,property_type_Entire condo,property_type_Entire cottage,property_type_Entire guest suite,property_type_Entire guesthouse,property_type_Entire home,property_type_Entire loft,property_type_Entire place,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Entire vacation home,property_type_Entire villa,property_type_Farm stay,property_type_Houseboat,property_type_Hut,property_type_Private room,property_type_Private room in barn,property_type_Private room in bed and breakfast,property_type_Private room in bungalow,property_type_Private room in casa particular,property_type_Private room in condo,property_type_Private room in cottage,property_type_Private room in farm stay,property_type_Private room in guest suite,property_type_Private room in guesthouse,property_type_Private room in home,property_type_Private room in loft,property_type_Private room in rental unit,property_type_Private room in serviced apartment,property_type_Private room in shipping container,property_type_Private room in tent,property_type_Private room in tiny home,property_type_Private room in townhouse,property_type_Religious building,property_type_Room in aparthotel,property_type_Room in boutique hotel,property_type_Room in hotel,property_type_Shared room in condo,property_type_Shared room in home,property_type_Shared room in rental unit,property_type_Shared room in serviced apartment,property_type_Shared room in townhouse,property_type_Shepherd’s hut,property_type_Shipping container,property_type_Tent,property_type_Tiny home,property_type_Treehouse,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighbourhood_cleansed_Ardwick,neighbourhood_cleansed_Baguley,neighbourhood_cleansed_Bolton District,neighbourhood_cleansed_Bradford,neighbourhood_cleansed_Brooklands,neighbourhood_cleansed_Burnage,neighbourhood_cleansed_Bury District,neighbourhood_cleansed_Charlestown,neighbourhood_cleansed_Cheetham,neighbourhood_cleansed_Chorlton,neighbourhood_cleansed_Chorlton Park,neighbourhood_cleansed_City Centre,neighbourhood_cleansed_Crumpsall,neighbourhood_cleansed_Didsbury East,neighbourhood_cleansed_Didsbury West,neighbourhood_cleansed_Fallowfield,neighbourhood_cleansed_Gorton North,neighbourhood_cleansed_Gorton South,neighbourhood_cleansed_Harpurhey,neighbourhood_cleansed_Higher Blackley,neighbourhood_cleansed_Hulme,neighbourhood_cleansed_Levenshulme,neighbourhood_cleansed_Longsight,neighbourhood_cleansed_Miles Platting and Newton Heath,neighbourhood_cleansed_Moss Side,neighbourhood_cleansed_Moston,neighbourhood_cleansed_Northenden,neighbourhood_cleansed_Old Moat,neighbourhood_cleansed_Oldham District,neighbourhood_cleansed_Rochdale District,neighbourhood_cleansed_Rusholme,neighbourhood_cleansed_Salford District,neighbourhood_cleansed_Sharston,neighbourhood_cleansed_Stockport District,neighbourhood_cleansed_Tameside District,neighbourhood_cleansed_Trafford District,neighbourhood_cleansed_Whalley Range,neighbourhood_cleansed_Wigan District,neighbourhood_cleansed_Withington,neighbourhood_cleansed_Woodhouse Park,neighbourhood_group_cleansed_Bury,neighbourhood_group_cleansed_Manchester,neighbourhood_group_cleansed_Oldham,neighbourhood_group_cleansed_Rochdale,neighbourhood_group_cleansed_Salford,neighbourhood_group_cleansed_Stockport,neighbourhood_group_cleansed_Tameside,neighbourhood_group_cleansed_Trafford,neighbourhood_group_cleansed_Wigan,text_appeal_category_High,text_appeal_category_Low,text_appeal_category_Medium,text_appeal_category_Premium
94.0,88.0,1,2.0,1,1,53.48976,-2.24132,2,1.5,1.0,1.0,50.0,159,4.92,4.94,4.9,4.96,4.99,4.9,4.89,0,2,2,0,0,4.8230534,989.0,2.7077343,9.0,25.0,0.23333333,0.21369863,2.0,32,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,3,0,48,7,0,0,1,0,0,0,0,0,0,0,0,103,16,1,5.5,0.21359223,0.0,1.0,0,0,0,1,0,0,0,1,0,0.048543688,0,0,1,0,0,0,0,10.8,47.741573,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100.0,78.0,0,5.0,1,1,53.38506,-2.1167,2,1.5,1.0,1.0,47.0,12,4.67,4.92,4.92,4.83,4.75,4.75,4.83,0,2,0,2,0,0.12324546,2921.0,7.997262,235.0,23.5,0.93333334,0.44931507,2.0,37,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,4,2,0,50,6,0,0,0,1,0,0,0,1,0,0,0,437,67,5,5.5373135,0.075514875,0.0,0.4477612,3,2,1,1,0,0,0,0,0,0.027459955,0,0,0,0,0,0,1,10.895522,49.468605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
97.0,100.0,0,516.0,1,1,53.4794,-2.28027,4,1.0,2.0,2.0,50.0,33,4.3,4.48,4.27,4.42,4.36,4.09,4.3,1,95,95,0,0,0.24312377,4072.0,11.148528,15.0,12.5,0.96666664,0.72602737,2.0,24,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,2,4,2,1,44,5,0,0,1,0,0,0,0,0,0,0,0,393,64,3,5.15625,0.07379135,0.0,0.78125,0,0,0,2,1,0,0,0,0,0.022900764,1,0,3,1,1,1,1,11.7625,61.16627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
100.0,96.0,0,8.0,1,1,53.38804,-2.135007,2,1.5,1.0,2.0,42.0,31,4.81,4.77,4.71,4.84,4.87,4.68,4.65,0,4,2,2,0,0.31805745,2924.0,8.005476,80.0,21.0,0.96666664,0.24383561,2.0,39,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,2,3,3,1,43,8,0,1,0,0,0,0,1,0,0,0,0,519,76,9,5.7763157,0.061657034,0.0,0.39473686,1,2,0,0,3,0,0,0,1,0.04238921,0,0,0,1,1,3,1,11.189474,53.02755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
100.0,95.0,1,2.0,1,1,53.42675,-2.23605,3,1.0,1.0,1.0,102.0,241,4.94,4.98,4.9,4.94,4.94,4.96,4.8,0,1,1,0,0,3.2670584,2213.0,6.0588636,9.0,34.0,0.56666666,0.36712328,3.0,44,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,2,4,5,0,50,9,0,0,0,0,0,0,0,0,0,0,0,475,82,4,4.792683,0.06736842,0.0,-0.12195122,0,0,1,1,0,1,0,0,0,0.03368421,2,0,1,0,0,0,0,9.956098,36.42847,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1.0,1,1,53.498676,-2.2127953,3,1.0,1.0,2.0,65.0,37,4.97,4.97,5.0,4.95,4.97,4.62,4.84,1,1,1,0,0,1.1234818,988.0,2.7049966,4.0,21.666666,0.8666667,0.8356164,3.0,44,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,2,4,5,1,43,7,0,0,0,0,0,0,0,0,0,1,0,520,85,3,5.1294117,0.07115385,0.0,0.3529412,1,2,4,3,1,1,0,0,0,0.03269231,0,0,1,0,1,0,1,14.105883,89.16935,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
84.0,99.0,0,8645.0,1,1,53.4799,-2.36311,5,1.0,1.0,4.0,411.0,1,4.0,5.0,4.0,5.0,4.0,5.0,4.0,1,67,67,0,0,0.025684932,1168.0,3.1978097,884.0,82.2,0.76666665,0.9808219,5.0,20,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,2,3,4,0,46,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,8.6,21.255768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
50.0,71.0,0,8.0,1,1,53.46936,-2.22923,1,1.0,1.0,1.0,48.0,8,3.88,4.38,3.88,4.13,3.75,4.5,3.63,0,2,0,2,0,0.2431611,987.0,2.7022588,107.0,48.0,0.96666664,0.24383561,1.0,51,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,3,4,1,46,6,0,0,0,1,0,0,0,1,0,0,0,538,81,5,5.6419754,0.06877323,0.0,0.24691358,0,0,1,3,4,0,0,0,0,0.05204461,0,0,1,0,2,2,0,11.493827,57.460495,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
100.0,96.0,0,8.0,1,1,53.38679,-2.13465,2,1.0,1.0,1.0,28.0,16,4.5,4.69,4.25,4.88,4.75,4.5,4.5,0,4,2,2,0,0.16415869,2924.0,8.005476,97.0,14.0,0.53333336,0.20821919,2.0,36,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,2,3,3,1,49,8,0,1,0,0,0,0,0,0,0,0,0,474,75,4,5.266667,0.067510545,0.0,0.26666668,1,2,0,1,3,0,0,0,0,0.042194095,0,0,0,0,0,3,1,10.933333,49.97203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100.0,99.0,0,10.0,1,1,53.4762,-2.20463,6,2.5,3.0,2.0,106.0,56,4.64,4.8,4.57,4.95,4.82,4.7,4.63,1,3,3,0,0,0.5381166,3122.0,8.54757,36.0,17.666666,0.73333335,0.38630137,2.0,56,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,2,4,5,1,46,8,0,0,0,0,0,0,0,0,0,0,0,539,84,8,5.428571,0.06864564,0.0,0.23809524,0,1,0,1,1,0,0,0,0,0.059369203,0,0,2,0,1,1,1,11.87619,62.963223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
100.0,79.0,1,23.0,1,1,53.50764,-2.12516,4,0.5,1.0,3.0,100.0,27,4.78,4.81,4.89,4.96,4.96,4.93,4.59,0,5,3,2,0,0.39320388,2060.0,5.6399727,506.0,25.0,0.53333336,0.9506849,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,7,0,0,0,0,0,0,0,1,0,0,0,498,86,3,4.8023257,0.06626506,0.0,0.4651163,2,2,0,2,0,0,0,0,0,0.016064256,1,0,1,1,1,0,0,6.7302327,7.397567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
100.0,79.0,1,23.0,1,1,53.50702,-2.12647,4,1.0,1.0,3.0,138.0,2,5.0,4.5,4.5,5.0,5.0,4.5,4.0,1,5,3,2,0,0.029126214,2060.0,5.6399727,520.0,34.5,0.53333336,0.95342463,4.0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,6,0,0,0,0,0,0,0,1,0,0,0,62,12,1,4.25,0.33870968,15.91,0.0,0,0,0,2,0,0,0,0,1,0.016129032,0,0,0,0,0,0,0,4.4,0.7551391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
100.0,99.0,1,8.0,1,1,53.49545,-2.31062,1,1.0,1.0,1.0,55.0,27,4.78,4.81,4.78,4.67,4.81,4.59,4.56,1,6,2,4,0,0.25796178,3140.0,8.596851,9.0,55.0,1.0,0.9726027,1.0,74,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,2,5,5,1,49,7,0,0,0,1,0,0,1,0,0,0,0,492,79,3,5.240506,0.05691057,0.0,0.37974682,2,1,0,0,4,0,0,0,0,0.016260162,0,0,0,0,2,2,1,13.759494,85.84114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
99.0,99.0,0,282.0,1,1,53.45892,-2.2837,4,2.0,2.0,2.0,103.0,8,3.88,4.38,4.38,3.0,4.5,4.38,4.5,1,6,6,0,0,0.07155635,3354.0,9.182752,485.0,25.75,0.0,0.45753425,2.0,28,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,2,3,1,18,3,0,0,0,0,0,0,0,0,0,0,0,500,76,4,5.5921054,0.058,0.0,0.2631579,1,1,0,0,2,0,0,0,0,0.022,0,0,2,0,0,0,1,9.326316,29.135786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50.0,96.0,0,2.0,1,1,53.4905,-2.35191,4,1.0,2.0,3.0,116.0,13,4.62,4.92,4.92,4.85,5.0,4.69,4.69,1,2,2,0,0,0.39593908,985.0,2.696783,116.0,29.0,0.0,0.67671233,2.0,43,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,2,3,4,1,50,9,0,1,1,0,0,0,0,1,0,0,0,532,91,7,4.857143,0.058270678,4.622143,0.32967034,1,0,0,1,3,0,0,0,0,0.018796992,0,0,0,1,0,2,1,12.859341,75.71668,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
100.0,63.0,1,2.0,1,1,53.4431,-2.1979,2,1.5,1.0,1.0,29.0,30,4.63,4.67,4.5,4.8,4.43,4.7,4.67,0,1,0,1,0,0.194974,4616.0,12.637919,6.0,14.5,0.96666664,0.49041095,2.0,66,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,2,4,5,1,47,8,0,0,0,1,0,0,1,1,0,0,0,522,87,6,5.011494,0.0651341,0.48801723,0.3448276,2,1,3,1,1,0,0,0,0,0.028735632,0,0,2,1,1,1,2,14.689655,92.86813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
98.0,99.0,0,32.0,1,1,53.488617,-2.2526884,6,1.0,3.0,3.0,93.0,40,4.68,4.8,4.78,4.78,4.78,4.8,4.63,1,26,26,0,0,0.3270646,3669.0,10.045175,16.0,15.5,0.7,0.23013699,2.0,46,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,2,4,5,1,36,4,0,0,0,0,0,0,0,0,0,0,0,517,88,5,4.8863635,0.07156673,0.0,0.45454547,1,1,1,1,6,0,0,3,0,0.040618956,0,0,2,0,1,3,1,15.509091,96.3991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,0.0,0,1.0,1,1,53.556095,-2.0065591,4,1.0,2.0,2.0,148.0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.14985014,1001.0,2.7405887,900.0,37.0,0.0,0.002739726,2.0,48,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,2,3,5,1,48,5,1,0,0,0,0,0,0,0,0,0,0,449,72,4,5.236111,0.066815145,0.0,0.2777778,0,2,1,1,0,0,0,0,0,0.0311804,0,0,1,0,0,0,1,11.955556,63.89316,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
100.0,100.0,1,3.0,1,1,53.55909,-1.98712,2,1.0,1.0,1.0,92.0,315,4.96,4.96,4.9,4.93,4.98,4.97,4.92,0,3,3,0,0,3.2285616,2927.0,8.013689,16.0,46.0,0.16666667,0.32328767,2.0,57,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,2,5,3,1,45,6,0,0,0,0,0,0,0,0,0,0,1,538,80,5,5.7125,0.063197024,0.0,0.0,0,1,0,0,1,0,0,0,0,0.013011153,0,0,0,0,1,1,0,10.1,38.38624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,33.0,0,5.0,1,1,53.4427,-2.22072,2,1.0,1.0,0.0,62.0,14,4.93,4.86,4.79,4.93,5.0,4.71,4.79,0,4,1,3,0,0.12939002,3246.0,8.887064,161.0,31.0,1.0,1.0,2.0,29,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,2,2,3,1,41,6,0,1,1,0,1,0,0,0,0,0,0,513,87,8,4.908046,0.06822612,5.917737,0.11494253,1,3,3,0,1,0,0,0,0,0.040935673,0,0,1,0,0,1,1,9.429885,30.834848,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,3.0,1,1,53.55778,-1.9881,2,1.5,1.0,1.0,93.0,294,4.98,4.96,4.9,4.95,4.97,4.99,4.92,0,3,3,0,0,3.0133243,2927.0,8.013689,5.0,46.5,0.06666667,0.28767124,2.0,59,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,2,4,5,1,38,5,0,0,0,0,0,0,0,0,0,0,0,519,74,4,6.0135136,0.06743738,0.0,0.13513513,1,1,0,1,2,0,0,0,0,0.015414258,2,1,0,1,0,1,0,13.870271,86.945885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
100.0,100.0,0,1.0,1,1,53.47015,-2.2638736,4,2.5,2.0,2.0,113.0,78,4.72,4.72,4.79,4.62,4.92,4.73,4.72,0,1,1,0,0,2.3828921,982.0,2.6885695,58.0,28.25,0.7,0.39726028,2.0,47,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,2,4,4,0,47,6,0,0,1,0,0,0,0,0,0,0,0,491,70,5,6.0285716,0.06517312,0.0,0.2857143,1,1,0,2,2,2,0,0,0,0.03258656,0,0,1,0,0,0,2,11.3714285,55.565655,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
